0,1
9.68322344322344e-06,Sleep stage W
-1.1451389499389502e-05,Sleep stage W
5.204786324786323e-06,Sleep stage W
5.502202686202687e-06,Sleep stage W
-4.011682539682539e-06,Sleep stage W
-1.003307448107448e-05,Sleep stage W
1.992431746031746e-05,Sleep stage W
-1.135597557997558e-05,Sleep stage W
-5.561514041514041e-06,Sleep stage W
1.150640293040293e-05,Sleep stage W
-1.4982564102564104e-05,Sleep stage W
8.222788766788765e-06,Sleep stage W
3.412551892551892e-06,Sleep stage W
1.188805860805861e-06,Sleep stage W
-6.512214896214897e-06,Sleep stage W
2.1188766788766783e-06,Sleep stage W
2.4596161172161178e-05,Sleep stage W
-2.0042940170940173e-05,Sleep stage W
-4.542046398046398e-06,Sleep stage W
7.227389499389501e-06,Sleep stage W
-7.927951159951161e-06,Sleep stage W
2.1970129426129426e-05,Sleep stage W
-9.025641025641027e-07,Sleep stage W
-1.1562275946275945e-05,Sleep stage W
2.2005372405372412e-07,Sleep stage W
1.4991159951159947e-06,Sleep stage W
6.1211037851037855e-06,Sleep stage W
-1.0667448107448107e-06,Sleep stage W
-1.934065934065934e-06,Sleep stage W
-6.855189255189255e-06,Sleep stage W
7.631394383394383e-06,Sleep stage W
-3.014564102564102e-06,Sleep stage W
9.370334554334553e-06,Sleep stage W
-1.886960683760684e-05,Sleep stage W
1.757936996336996e-05,Sleep stage W
-1.954438095238095e-05,Sleep stage W
1.2848214896214892e-05,Sleep stage W
-1.0701831501831501e-05,Sleep stage W
7.880673992673991e-06,Sleep stage W
-2.8546813186813183e-06,Sleep stage W
-2.8297533577533584e-06,Sleep stage W
2.3207072039072038e-05,Sleep stage W
-3.1264820512820506e-05,Sleep stage W
9.739096459096463e-07,Sleep stage W
2.2580434676434672e-05,Sleep stage W
-2.1798212454212457e-05,Sleep stage W
3.1744468864468866e-06,Sleep stage W
1.243303540903541e-05,Sleep stage W
-7.501597069597071e-06,Sleep stage W
-2.7334798534798533e-06,Sleep stage W
7.839413919413919e-06,Sleep stage W
-5.815091575091575e-06,Sleep stage W
1.4853626373626373e-06,Sleep stage W
1.9085362637362634e-05,Sleep stage W
-1.3578002442002444e-05,Sleep stage W
1.703697191697192e-06,Sleep stage W
3.608107448107448e-05,Sleep stage W
-5.523692307692308e-05,Sleep stage W
5.073871550671551e-05,Sleep stage W
-1.7353299145299147e-05,Sleep stage W
-1.4706637362637365e-05,Sleep stage W
3.256967032967033e-06,Sleep stage W
5.4901684981684954e-06,Sleep stage W
-5.984429792429792e-06,Sleep stage W
4.169846153846153e-06,Sleep stage W
-9.154578754578743e-07,Sleep stage W
-8.032820512820514e-06,Sleep stage W
8.383531135531135e-06,Sleep stage W
2.439501831501832e-06,Sleep stage W
-6.779545787545788e-06,Sleep stage W
-3.823433455433455e-06,Sleep stage W
1.2819848595848596e-05,Sleep stage W
-8.674930402930404e-06,Sleep stage W
-3.9111111111111115e-07,Sleep stage W
4.89103785103785e-06,Sleep stage W
-1.2532747252747252e-06,Sleep stage W
7.1930061050061054e-06,Sleep stage W
