0,1
-1.792888888888889e-05,Sleep stage W
-3.0450427350427372e-06,Sleep stage W
5.936410256410256e-06,Sleep stage W
7.070256410256408e-06,Sleep stage W
2.1026153846153842e-05,Sleep stage W
4.1247008547008524e-06,Sleep stage W
-6.747435897435899e-06,Sleep stage W
6.469487179487178e-06,Sleep stage W
-1.1678632478632478e-05,Sleep stage W
-1.6387948717948715e-05,Sleep stage W
8.418461538461536e-06,Sleep stage W
-1.2139316239316242e-05,Sleep stage W
-3.638290598290599e-06,Sleep stage W
1.917119658119658e-05,Sleep stage W
-1.0017350427350431e-05,Sleep stage W
-6.696666666666668e-06,Sleep stage W
4.862393162393147e-07,Sleep stage W
-5.37666666666667e-06,Sleep stage W
1.3710683760683758e-05,Sleep stage W
4.797863247863246e-06,Sleep stage W
-1.0934017094017097e-05,Sleep stage W
-2.2284700854700856e-05,Sleep stage W
4.307094017094014e-06,Sleep stage W
3.0719316239316236e-05,Sleep stage W
-1.98308547008547e-05,Sleep stage W
-7.880341880342059e-08,Sleep stage W
7.168034188034186e-06,Sleep stage W
-2.8109401709401734e-06,Sleep stage W
3.7147264957264945e-05,Sleep stage W
-3.7311452991452985e-05,Sleep stage W
-2.4677777777777796e-06,Sleep stage W
7.697350427350424e-06,Sleep stage W
-6.846153846153848e-06,Sleep stage W
2.9914529914529714e-07,Sleep stage W
-7.302136752136752e-06,Sleep stage W
4.387948717948715e-06,Sleep stage W
1.8820512820512636e-07,Sleep stage W
1.4153504273504269e-05,Sleep stage W
-2.6348119658119658e-05,Sleep stage W
5.761538461538459e-06,Sleep stage W
5.929829059829058e-06,Sleep stage W
-5.122820512820515e-06,Sleep stage W
-6.841452991452993e-06,Sleep stage W
1.1675213675213461e-07,Sleep stage W
1.7056410256410232e-06,Sleep stage W
-3.338717948717949e-05,Sleep stage W
1.1477777777777776e-05,Sleep stage W
7.233846153846151e-06,Sleep stage W
4.5731623931623906e-06,Sleep stage W
1.9507777777777775e-05,Sleep stage W
1.822162393162393e-05,Sleep stage W
3.194871794871794e-06,Sleep stage W
-1.0283418803418804e-05,Sleep stage W
-8.277094017094019e-06,Sleep stage W
-6.28803418803421e-07,Sleep stage W
-2.0714615384615385e-05,Sleep stage W
1.7244786324786323e-05,Sleep stage W
-3.11157264957265e-05,Sleep stage W
3.74208547008547e-05,Sleep stage W
-2.640923076923077e-05,Sleep stage W
-8.072136752136753e-06,Sleep stage W
8.247350427350424e-06,Sleep stage W
1.2970769230769229e-05,Sleep stage W
-2.3711880341880344e-05,Sleep stage W
1.139034188034188e-05,Sleep stage W
1.1923418803418803e-05,Sleep stage W
-3.175786324786325e-05,Sleep stage W
2.941811965811965e-05,Sleep stage W
-3.0897606837606836e-05,Sleep stage W
1.5946410256410254e-05,Sleep stage W
-7.204358974358975e-06,Sleep stage W
-2.495982905982907e-06,Sleep stage W
1.5231880341880339e-05,Sleep stage W
-8.162393162393164e-06,Sleep stage W
-5.137863247863249e-06,Sleep stage W
1.0506581196581195e-05,Sleep stage W
-7.961538461538479e-07,Sleep stage W
-3.147521367521369e-06,Sleep stage W
-4.27760683760684e-06,Sleep stage W
6.463846153846149e-06,Sleep stage W
-5.808547008547028e-07,Sleep stage W
2.778376068376066e-06,Sleep stage W
3.194871794871793e-06,Sleep stage W
-1.3731965811965813e-05,Sleep stage W
-1.2070085470085493e-06,Sleep stage W
5.928888888888887e-06,Sleep stage W
5.952991452991429e-07,Sleep stage W
-1.9504615384615385e-05,Sleep stage W
1.7403675213675207e-05,Sleep stage W
-6.050769230769235e-06,Sleep stage W
5.911025641025639e-06,Sleep stage W
-1.0979145299145297e-05,Sleep stage W
9.653846153846152e-06,Sleep stage W
-3.7435897435897456e-06,Sleep stage W
-6.030085470085471e-06,Sleep stage W
7.64282051282051e-06,Sleep stage W
-5.37948717948718e-06,Sleep stage W
1.2731623931623915e-06,Sleep stage W
1.2932222222222219e-05,Sleep stage W
-1.7282051282051283e-05,Sleep stage W
-8.853418803418807e-06,Sleep stage W
7.346666666666665e-06,Sleep stage W
-7.413076923076923e-06,Sleep stage W
1.597179487179487e-05,Sleep stage W
2.2443589743589727e-06,Sleep stage W
-5.141025641025662e-07,Sleep stage W
